FIRE_NAME,YEAR,FIRE_SIZE,FORESTED_BURNED,SDC,CA,PLAND,PD,LPI,ED,LSI,AREA_MN,AREA_AM,AREA_CV,GYRATE_MN,GYRATE_AM,GYRATE_CV,SHAPE_MN,SHAPE_AM,SHAPE_CV,FRAC_MN,FRAC_AM,FRAC_CV,PARA_MN,PARA_AM,PARA_CV,CONTIG_MN,CONTIG_AM,CONTIG_CV,TCA,CPLAND,NDCA,DCAD,CORE_MN,CORE_AM,CORE_CV,DCORE_MN,DCORE_AM,DCORE_CV,CAI_MN,CAI_AM,CAI_CV,CLUMPY,PLADJ,IJI,COHESION,DIVISION,AI,NLSI,FIRE_TYPE1,FIRE_TYPE2,FED_LAND_1,FED_LAND_2,AGBUR1,AGBUR2,FOREST_NAME,Comment
AZ3405511018420160615_CEDAR,2016,17872.87011,17268.33864,0.0054,7174.7206,41.551,4.9631,9.9186,78.2338,41.5904,8.3719,866.6634,1012.524,54.2853,1364.6814,265.9979,1.3626,9.2747,73.1451,1.0509,1.2664,5.6137,890.0071,196.6909,39.4919,0.2727,0.8308,95.192,247.6913,1.4345,45,0.2606,0.289,52.9841,1934.3946,5.5043,28.6219,204.9379,0.026,3.4523,1496.097,0.742,84.6081,9.0757,98.5821,0.9791,84.9224,0.1508,Wildfire,SUPPRESSION,Indian Reservations BIA,,BIA,OTHER,Fort Apache Indian Reservation,
AZ3430011091020160912_FULTON,2016,1309.300957,1309.300957,0.0143,39.3841,3.008,2.1385,0.9527,11.6807,5.9512,1.4066,6.1714,184.0519,39.988,106.8064,94.9078,1.2217,1.7358,27.3683,1.0418,1.1015,4.4845,866.2348,388.3176,44.4995,0.2947,0.6667,97.6457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,69.5761,11.8407,83.7001,0.9999,73.3246,0.2668,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Tonto National Forest,
AZ3555211193620160529_BERT,2016,2258.553399,2238.118404,0.0036,1019.7062,45.5827,6.2135,24.577,76.4994,13.639,7.336,355.7497,689.1559,50.8645,803.7828,231.9567,1.333,5.0427,55.471,1.0519,1.2116,5.6707,908.65,171.0684,36.7268,0.2598,0.8549,94.0412,78.2368,3.4973,5,0.2235,0.5629,42.1528,1173.2632,15.6474,33.7001,107.4114,0.1026,7.6725,1171.2338,0.7706,86.659,32.1179,98.0187,0.9275,87.5151,0.1248,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Kaibab National Forest,
AZ3636611198720160613_WILDCAT,2016,619.2426344,619.2426344,0.0093,206.0917,33.2813,10.9812,11.5278,105.7922,11.3636,3.0308,46.6591,379.4096,48.0917,312.6302,156.6783,1.3602,3.7813,55.6585,1.0514,1.1991,6.2196,935.3151,318.1916,34.0105,0.2112,0.7194,115.4033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6351,73.9176,22.9296,94.4358,0.9749,75.654,0.2435,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Kaibab National Forest,
NM3481110637520160614_DOG_HEAD,2016,6853.318402,6842.7,0.0035,3769.65,55.2369,4.3959,22.9374,75.2229,21.2756,12.5655,1081.4036,922.287,65.0825,1808.3005,306.2097,1.3655,7.6018,61.3702,1.0534,1.2397,5.3972,860.9446,138.8405,44.2878,0.3181,0.8848,86.3818,432.18,6.3328,29,0.4249,1.4406,163.7788,1261.6142,14.9028,76.119,202.6749,0.1205,11.4647,1042.2277,0.7772,89.587,15.7283,98.9929,0.9125,90.0276,0.119,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Cibola National Forest,
NM3573710474620160721_MARSH,2016,1324.617972,612.99,0.018,38.07,6.2105,7.8305,1.2186,30.1473,7.9286,0.7931,3.4381,182.616,32.0611,83.1131,92.7544,1.2052,1.6751,32.2342,1.0408,1.0978,5.0135,935.7412,524.8227,36.0934,0.2627,0.5733,90.482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6141,60.6383,14.6257,78.1261,0.9997,63.806,0.3619,Wildfire,SUPPRESSION,NA,,NA,OTHER,,
AZ3158910942720170624_SADDLE,2017,2128.377285,685.6348526,0.0232,23.1531,3.4094,6.1847,1.2897,20.6974,7.4516,0.5513,4.0047,250.2928,26.8213,84.8316,93.7184,1.1675,2.0104,32.8994,1.0352,1.1237,4.8722,1029.6581,633.1012,25.386,0.1563,0.4638,120.5068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5173,49.7826,16.2628,76.7173,0.9998,53.38,0.4662,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Coronado National Forest,
AZ3168110952420170628_SWISSHELMS,2017,4369.770582,3146.379611,0.0153,183.3374,5.8242,5.4323,1.0163,27.7522,16.4943,1.0721,12.8731,331.7656,35.0173,168.6151,126.1549,1.2845,2.6659,41.1483,1.0482,1.1583,5.794,998.1425,489.6339,31.2467,0.1995,0.5913,112.0945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609,61.7129,23.7987,86.4463,0.9998,63.1795,0.3682,Wildfire,SUPPRESSION,Public Domain Land BLM,,BLM,OTHER,,
AZ3200911000720170607_LIZARD,2017,6389.661673,2805.490796,0.019,125.5999,4.4644,7.2867,0.5349,25.483,16.1806,0.6127,3.765,226.8284,28.2794,82.5607,91.405,1.1682,1.7251,28.7516,1.0376,1.102,4.5583,997.0624,581.7894,30.1341,0.1909,0.5085,111.9189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5391,54.3853,17.6348,74.9145,0.9999,55.9629,0.4404,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Coronado National Forest,
AZ3215510942720170607_BOWIE,2017,1281.692341,1092.067578,0.0178,24.3956,2.2375,2.8432,0.8379,11.5803,6.5938,0.787,4.1878,207.8842,32.7333,90.7337,90.4373,1.2387,1.7295,30.6159,1.046,1.107,5.3112,945.2089,539.2869,33.5334,0.2336,0.5465,97.0098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6104,57.9681,21.3743,77.3706,0.9999,61.9149,0.3809,Wildfire,SUPPRESSION,State land,,NA,OTHER,Tuscon District,
AZ3221410948420170704_SHEEP,2017,1862.29669,1118.864878,0.0287,12.2275,1.1017,2.703,0.2115,7.5523,6.4348,0.4076,1.0557,126.0984,26.2222,44.9054,60.1049,1.1879,1.4364,23.8127,1.0447,1.0843,5.0815,1033.386,757.1256,25.971,0.1713,0.3747,108.4806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4432,40.8,35.9533,61.6874,1,44.9339,0.5507,Wildfire,SUPPRESSION,Public Domain Land BLM,,BLM,OTHER,Dos Cabezas Mountains Wilderness,
AZ3237411063220170630_BURRO,2017,10864.38622,5737.737324,0.0163,24.8296,0.4335,0.3143,0.1738,1.788,5.125,1.3794,7.5141,210.8861,39.4166,134.1335,115.2267,1.2706,2.1663,36.0273,1.044,1.1341,5.3669,909.8126,418.833,38.6199,0.2539,0.6383,100.6242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713,66.8016,7.2713,85.3833,1,71.4286,0.2857,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Coronado National Forest,
AZ3273510987220170607_FRYE,2017,21932.80358,18969.01901,0.0069,2023.0442,10.6768,5.589,1.4716,32.038,34.0727,1.9103,94.7408,697.0929,36.2607,371.708,154.3447,1.2273,3.2896,37.2845,1.0438,1.1647,4.8872,945.5022,303.6496,34.4295,0.2322,0.7416,101.0805,45.5338,0.2403,9,0.0475,0.043,5.3119,2311.7277,5.0593,14.1268,133.8746,0.0209,2.2508,1894.137,0.7409,76.3214,16.596,93.1143,0.9995,76.8555,0.2314,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Coronado National Forest,
AZ3328111080620170508_PINAL,2017,3225.03821,2128.466062,0.0099,55.5089,2.6039,0.9382,2.0906,8.5138,6.6042,2.7754,35.9595,345.7786,48.9479,292.7717,146.7388,1.4785,3.8424,49.687,1.0766,1.2033,5.4407,809.3324,358.6359,27.0554,0.321,0.6924,53.0777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7438,71.8472,11.5226,93.409,0.9996,75.0464,0.2495,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Tonto National Forest,
AZ3363411037520170625_HILLTOP,2017,13349.42459,12884.37042,0.015,311.0074,2.4137,2.7241,0.2231,11.731,21.2895,0.8861,8.2605,288.4918,32.4024,125.7683,107.5097,1.2009,1.9878,30.5465,1.0414,1.1186,4.771,945.2161,486.4114,33.4847,0.2317,0.5884,98.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6232,62.1018,14.2229,81.7183,1,63.2273,0.3677,Wildfire,SUPPRESSION,Indian Reservations BIA,,BIA,OTHER,San Carlos Indian Reservation,
AZ3414811196320170707_BROOKLYN,2017,16101.34951,4254.473947,0.0212,36.044,0.8491,2.1438,0.1446,5.9603,10.3333,0.3961,1.7204,182.8498,24.5922,50.6888,68.4561,1.1278,1.4182,21.651,1.0325,1.0773,4.3293,1043.1259,703.6685,26.4579,0.156,0.4121,124.5482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4672,44.6429,10.468,63.4096,1,47.1698,0.5283,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Tonto National Forest,
AZ3435811237320170624_GOODWIN,2017,11408.82863,2424.669021,0.0108,430.6046,17.7447,7.7061,2.1493,42.1111,17.3258,2.3027,23.7663,305.3042,48.519,239.4642,139.3282,1.3247,2.7298,42.6314,1.0541,1.1548,5.2893,854.0585,335.4405,39.9969,0.2907,0.7083,87.1475,2.1939,0.0904,2,0.0824,0.0117,0.2376,1302.9686,1.097,2.0035,90.9091,0.0254,0.5095,1268.2766,0.6919,73.5178,8.8947,91.0454,0.9983,74.659,0.2534,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Prescott National Forest,
AZ3442311084220170601_SLIM,2017,1313.089674,1295.642072,0.0102,177.419,13.7002,7.3358,2.8975,46.8397,11.2892,1.8676,17.0461,285.0866,44.1542,196.6396,130.377,1.2697,2.1603,36.2967,1.0461,1.1259,5.1427,844.0056,342.4391,39.2489,0.2802,0.6961,90.3116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6995,72.2453,12.0731,88.2523,0.9982,74.0662,0.2593,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Sitgreaves National Forest,
AZ3543211183120170601_BOUNDARY,2017,7211.346466,7136.620018,0.0082,939.5996,13.1643,4.0911,3.3229,37.8596,22.0051,3.2178,95.0225,534.1368,48.7916,430.8284,164.623,1.3333,4.3011,52.1203,1.055,1.1888,5.3879,842.3624,288.3917,39.4684,0.3063,0.7538,81.0962,4.0049,0.0561,3,0.042,0.0137,0.2586,1506.9046,1.335,3.1282,115.8986,0.0242,0.4262,1476.4388,0.7497,77.4665,24.6697,95.1654,0.9982,78.2679,0.2173,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Coconino National Forest,
NM3418110840420170512_BACA,2017,4200.564876,3327.550152,0.0138,92.7214,2.7764,3.4735,0.478,13.1184,11.6032,0.7993,7.9408,298.9047,30.8257,143.6317,126.616,1.1777,1.9547,29.933,1.0381,1.1146,4.7977,982.6187,487.4966,31.1289,0.207,0.5916,104.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6339,62.3196,24.7566,81.7345,0.9999,64.4113,0.3559,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Apache National Forest,
NM3581510657020170615_CAJETE,2017,579.8315379,586.53,0.0103,125.91,22.1606,8.6242,7.5558,68.8526,8.72,2.5696,21.6205,272.2864,48.2103,206.6547,129.4316,1.2748,2.6094,42.5291,1.0475,1.1448,4.6491,820.6461,311.6512,45.0726,0.3409,0.7399,80.1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7268,76.6262,15.8504,92.3605,0.9916,78.7367,0.2126,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Jemez National Recreation Area,
NM3661310619920170603_BONITA,2017,3138.802036,3136.95,0.0086,159.66,5.0808,2.5458,1.7671,16.1435,9.9529,1.9957,24.1773,333.3828,41.2792,185.5891,116.8838,1.2691,2.2241,30.6321,1.052,1.1293,4.6677,895.3029,317.9256,40.3648,0.2934,0.7361,86.8813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7685,76.1556,19.6468,89.9733,0.9996,78.0248,0.2198,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Carson National Forest,
NM3338410849519850625_CLAYTON,1985,414.1978177,412.6322223,0,1.272,0.3083,1.212,0.1186,2.7297,2.25,0.2544,0.3538,62.4926,20.9679,25.2674,34.96,1.09,1.1538,10.2161,1.0277,1.0456,2.7838,1016.5936,885.2774,22.0036,0.16,0.2436,88.7803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4427,30.7692,19.53,43.8191,1,44.4444,0.5556,Wildfire,SUPPRESSION,,,,,,
NM3320710833819850613_UNNAMED,1985,982.3100085,956.5630152,0,2.8714,0.3002,1.15,0.1001,2.458,3.7273,0.261,0.5424,103.8161,20.1088,30.5538,50.7031,1.0801,1.277,19.0855,1.0241,1.0656,3.9631,1069.6005,883.4978,20.9945,0.1366,0.2778,112.0243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3859,31.6667,22.0832,51.3757,1,38.7755,0.6122,Wildfire,SUPPRESSION,,,,,,
AZ3346310941019860504_HOT_AIR_ROBISON,1986,1219.034303,1049.971152,0,2.1512,0.2038,0.758,0.0556,1.6296,2.8,0.2689,0.3733,62.3241,20.4593,23.8632,28.0376,1.0562,1.1,9.2995,1.019,1.0289,2.1209,966.0504,814.0262,27.0904,0.1997,0.303,87.1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4695,36.3636,31.3678,44.2777,1,47.0588,0.5294,Wildfire,SUPPRESSION,,,,,,
NM3363210885219870614_GORDON,1987,521.2500654,476.0109312,0,6.6668,1.3997,3.5692,0.3799,9.8486,4.7647,0.3922,1.0123,125.7467,26.4787,49.7498,71.6972,1.1676,1.4795,22.9806,1.0343,1.089,4.6488,1058.4522,749.9057,26.1575,0.1523,0.3714,124.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4723,42.1429,20.4612,63.5652,1,47.9675,0.5203,Wildfire,SUPPRESSION,,,,,,
NM3351310832119870616_HORSECAMP,1987,977.9386164,909.9031875,0,3.4866,0.3849,2.0977,0.052,3.6941,4.3846,0.1835,0.247,58.842,17.842,20.6145,29.4853,1.0342,1.0811,9.9269,1.0183,1.0332,2.5671,1102.4487,1003.7006,17.7016,0.1167,0.1802,101.0861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2759,22.973,50.0069,33.795,1,27.8689,0.7213,Wildfire,SUPPRESSION,,,,,,
AZ3372210909219870615_UNNAMED,1987,1201.569685,1199.75477,0.0131,23.4029,1.9506,1.3336,1.6481,7.3161,4.4375,1.4627,16.7733,323.535,32.991,200.0215,157.0036,1.1765,2.8787,45.0899,1.0283,1.1671,4.7937,1013.5527,375.0601,32.4716,0.1878,0.685,123.9591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,71.0204,12.6461,90.8421,0.9997,75.9825,0.2402,Wildfire,SUPPRESSION,,,,,,
AZ3409911176919880616_CEDAR,1988,929.8043547,385.2993676,0,2.2758,0.5966,2.3595,0.1556,5.2778,3.2,0.2529,0.3829,71.7062,21.0398,26.5305,37.3782,1.0944,1.1913,13.0013,1.0262,1.0485,3.0314,1032.606,884.6082,21.7701,0.1503,0.2536,99.705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3852,30.4348,7.326,44.6257,1,38.8889,0.6111,Wildfire,SUPPRESSION,,,,,,
NM3223310444419890320_DRENNAN,1989,1126.826374,369,0,14.4,3.9024,11.1111,0.5122,27.8862,7.6923,0.3512,0.8921,124.0999,25.2337,47.1955,72.0232,1.1846,1.5463,27.5166,1.0405,1.0973,5.198,1097.0083,833.3333,24.7708,0.155,0.3354,114.0566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3841,37.5,4.5656,62.8291,0.9999,40.8163,0.5918,Wildfire,SUPPRESSION,,,,,,
NM3502110365219900621_REDONDO,1990,2191.771499,461.25,0,1.08,0.2363,1.9693,0.0591,2.8883,3.1429,0.12,0.15,50,16.1453,17.5769,20.0641,1.0278,1.0625,7.6444,1.0121,1.0258,2.8648,1271.6049,1222.2222,9.3123,0.037,0.0694,187.0829,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1156,8.3333,22.6568,18.4838,1,11.7647,0.8824,Wildfire,SUPPRESSION,,,,,,
AZ3146911144419910726_CUMERO,1991,1274.184261,189.4126051,0,1.9225,1.0016,4.1679,0.2109,9.4462,3.3333,0.2403,0.3248,59.3128,22.1388,26.1617,32.2919,1.1875,1.3158,22.9416,1.0402,1.0659,4.6731,1087.2147,992.7643,17.501,0.1233,0.193,103.7962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2685,21.0526,26.7205,42.0592,1,27.5862,0.7241,Wildfire,SUPPRESSION,,,,,,
AZ3154111096519910627_SAN_CAYETANO,1991,1315.615391,794.3915534,0,7.4913,0.9416,3.6453,0.0928,7.8802,6.1176,0.2583,0.4206,79.2496,21.4757,28.0008,41.1753,1.0977,1.2052,16.9155,1.0298,1.0556,4.2377,1040.451,901.8957,20.6205,0.1276,0.23,110.9933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2974,26.7606,26.0146,44.2207,1,30.4,0.696,Wildfire,SUPPRESSION,,,,,,
NM3335410841819930521_CLEAR,1993,1261.273382,1258.816233,0,2.4571,0.1953,0.3179,0.0901,1.2703,2.3636,0.6143,0.8287,59.0857,32.337,37.7373,28.4703,1.2946,1.3132,7.5092,1.0681,1.0664,1.6784,806.4486,650.5803,37.7591,0.3628,0.4679,52.5249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6334,50,8.65,63.4584,1,63.4146,0.3659,Wildfire,SUPPRESSION,,,,,,
NM3339710852719930524_IRON,1993,2356.621365,2233.573379,0,4.1577,0.1861,0.4029,0.0532,1.0987,3.6154,0.462,0.6788,68.5119,27.9068,34.8184,38.8442,1.1791,1.2419,18.5076,1.0494,1.058,3.9445,861.0066,711.3394,32.3005,0.2915,0.3968,63.1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5202,44.0476,27.4841,57.5984,1,52.1127,0.4789,Wildfire,SUPPRESSION,,,,,,
NM3351710487719940702_DRAPER,1994,551.0982605,355.14,0,3.42,0.9721,5.4006,0.1279,9.5506,4.6154,0.18,0.2511,62.8281,18.5502,21.9781,32.9399,1.0956,1.1667,15.1145,1.0267,1.0432,3.7815,1163.1579,1052.6316,18.2884,0.1061,0.1754,115.2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2466,21.0526,98.4187,35.3024,1,25.3968,0.746,Wildfire,SUPPRESSION,,,,,,
AZ3208711047219940629_MACK,1994,459.3201636,319.7633034,0,1.0062,0.3157,2.196,0.0631,3.2839,2.4286,0.1437,0.161,34.641,15.8602,15.8602,0,1,1,0,1.0066,1.0093,0.7612,1125.9124,1071.8686,13.8564,0.0714,0.1,115.4701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2283,15,20.811,18.3103,1,23.0769,0.7692,Wildfire,SUPPRESSION,,,,,,
NM3147110902319940705_MAVERICK,1994,499.3430364,499.3430364,0,3.9876,0.7986,3.0039,0.0998,7.2082,4.3846,0.2658,0.3738,63.7377,22.5496,26.6773,31.1646,1.1456,1.2167,14.7939,1.0367,1.0556,3.7664,1049.4002,902.6531,22.9553,0.1544,0.2542,104.2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338,28.75,29.6506,44.6977,1,34.3284,0.6567,Wildfire,SUPPRESSION,,,,,,
NM3376110616719940611_OSCURA,1994,2905.562735,2880.999237,0,1.8128,0.0629,0.347,0.0157,0.6267,3.3333,0.1813,0.2719,70.7107,18.2083,21.974,30.5312,1.045,1.1,8.6786,1.0176,1.0354,2.4664,1148.1458,996.4621,19.6969,0.1022,0.1917,128.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3222,25,47.5743,35.8055,1,32.2581,0.6774,Wildfire,SUPPRESSION,,,,,,
AZ3465811314319950707_BEHM,1995,1126.746893,242.4970932,0,2.2644,0.9306,2.8769,0.4653,5.1422,2.6,0.3235,0.7205,110.7823,22.8681,33.1426,41.4109,1.0966,1.1472,11.2322,1.0285,1.044,3.4656,1062.2029,736.7413,28.46,0.1439,0.3788,149.0506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525,40.9091,10.8543,52.5796,1,52.9412,0.4706,Wildfire,SUPPRESSION,,,,,,
NM3321910520219950614_BUCK,1995,494.390162,480.51,0,23.76,4.9447,16.2328,0.3371,41.7057,10.3939,0.3046,0.6873,112.0803,23.0423,37.2749,58.1438,1.1563,1.3909,24.2954,1.0408,1.0778,4.6777,1091.712,866.1616,24.3743,0.1614,0.3182,104.8077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3412,35.0379,4.4722,56.5548,0.9999,37.3737,0.6263,Wildfire,SUPPRESSION,,,,,,
AZ3663611390719950730_JACOBSWELL,1995,727.901815,325.2708562,0,3.6838,1.1357,1.8497,0.706,7.8793,3.2308,0.614,1.5634,124.3537,30.4314,57.5661,71.7482,1.2917,1.8622,35.7876,1.0555,1.1264,5.582,927.8763,719.4979,26.7848,0.239,0.3919,74.0992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5191,43.2432,6.0551,72.2296,0.9999,52.459,0.4754,Wildfire,SUPPRESSION,,,,,,
AZ3551711352119950730_MUD,1995,456.336195,456.336195,0,4.9296,1.0802,1.7531,0.3307,8.3407,4.2857,0.6162,0.9834,77.2011,35.3739,49.3666,52.9837,1.378,1.6754,29.0984,1.0768,1.1204,5.7226,903.9598,772.1101,24.101,0.2507,0.3571,64.4319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4464,38.7755,10.6413,66.6756,1,45.2381,0.5476,Wildfire,SUPPRESSION,,,,,,
AZ3657711379919950602_MUD_MTN,1995,1562.09134,57.09771947,0,1.0653,1.845,3.464,1.476,10.1753,1.5714,0.5326,0.7244,60,26.8307,33.1376,39.1773,1.1667,1.2667,14.2857,1.046,1.0643,2.9264,765.9722,674.0556,20,0.3125,0.4,46.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6865,45,0,61.713,0.9998,69.2308,0.3077,Wildfire,SUPPRESSION,,,,,,
AZ3480011376019950613_STOVE,1995,2336.321369,6.713863963,0,1.4461,18.4211,50.955,13.1579,114.6344,2.375,0.3615,0.7821,107.8548,27.359,48.3254,71.4725,1.1786,1.5102,26.2432,1.0385,1.1012,5.5971,1042.354,844.5512,20.4101,0.125,0.2619,110.5542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3258,32.1429,0,66.4928,0.9816,45,0.55,Wildfire,SUPPRESSION,,,,,,
NM3695410437619960427_SUGARITE,1996,618.6067522,446.85,0,3.78,0.8487,1.7961,0.3839,5.523,3.2308,0.4725,1.02,107.6443,27.0204,43.847,59.9774,1.1458,1.3492,22.3422,1.0352,1.067,3.9929,919.9561,666.6667,33.4256,0.2624,0.4484,81.7081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5881,50,14.2849,65.3415,1,59.1549,0.4085,Wildfire,SUPPRESSION,,,,,,
NM3581710634319980616_UNIT_29,1998,488.6469941,465.66,0,2.7,0.5918,1.3152,0.2367,4.2086,3.1818,0.45,0.642,65.3197,30.3681,36.0401,33.4725,1.2798,1.3298,16.7765,1.0687,1.0728,3.2229,888.8889,777.7778,22.8218,0.2852,0.3667,49.7347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5073,41.6667,21.2806,58.5126,1,51.0204,0.4898,Wildfire,SUPPRESSION,,,,,,
NM3312610771319990602_HERMOSA,1999,2613.610986,2575.010773,0,8.944,0.3478,1.1667,0.0439,2.816,5.9,0.2981,0.5342,88.9769,21.6503,29.4617,41.8047,1.0921,1.1989,13.55,1.0275,1.0523,3.2495,1018.1311,809.6279,26.6051,0.1843,0.3316,99.6393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4215,37.8947,37.6381,51.4692,1,42.3529,0.5765,Wildfire,SUPPRESSION,,,,,,
NM3339010794520000712_SIERRA,2000,2035.745172,2035.557641,0,3.7506,0.1842,0.8351,0.0553,1.805,4.6154,0.2206,0.4829,109.0298,19.3434,31.5307,58.7893,1.0903,1.4107,27.9324,1.0226,1.0686,4.1287,1104.5799,979.7143,17.7073,0.1201,0.2208,103.6606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2972,25,40.0206,48.8271,1,29.8507,0.7015,Wildfire,SUPPRESSION,,,,,,
NM3348410788220020812_CASTLE,2002,1285.804428,1277.394792,0,1.5466,0.1212,0.7834,0.0227,1.3152,3.375,0.1547,0.1812,41.4578,16.6397,17.1949,13.4084,1.0333,1.0417,9.6774,1.0174,1.0241,2.6699,1147.1852,1085.5374,15.0986,0.0861,0.125,112.1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2074,15.625,43.6155,23.7475,1,20.8333,0.7917,Wildfire,SUPPRESSION,,,,,,
AZ3175911158820020420_CENTER,2002,493.5319702,453.4173027,0,1.1143,0.2449,0.6593,0.1113,2.3781,2.4286,0.3714,0.4697,51.4259,31.4243,37.0645,41.8098,1.3333,1.4545,25.4951,1.0776,1.1059,6.2383,1047.3088,971.1409,20.3961,0.1778,0.2424,84.3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3317,22.7273,12.0781,52.9581,1,33.3333,0.6667,Wildfire,SUPPRESSION,,,,,,
NM3484410807920020604_CHERRY,2002,6111.07495,936.6983866,0,2.9555,0.3165,1.3921,0.0791,2.4408,3.8333,0.2273,0.3694,79.0569,19.6894,25.7932,40.244,1.0897,1.2292,17.3504,1.0262,1.0543,3.4689,1084.1776,946.0188,20.3454,0.1453,0.2448,99.5937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3441,28.125,56.1907,44.7727,1,34.6154,0.6538,Wildfire,SUPPRESSION,,,,,,
AZ3490111385220020222_HIBERNIA,2002,947.8677221,104.977909,0,2.9643,2.9502,6.9665,1.2208,17.1821,2.8182,0.4235,0.7226,84.0418,25.0515,33.7326,41.3177,1.0765,1.1527,11.2752,1.0296,1.0423,2.0427,863.8632,668.6979,31.5804,0.2623,0.408,74.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5615,46.5517,38.7624,57.689,0.9998,57.4468,0.4255,Wildfire,SUPPRESSION,,,,,,
NM3693410324320020601_KENTON,2002,2183.979004,2101.41,0,7.02,0.3338,0.9035,0.0685,2.5108,5.0556,0.3695,0.7938,107.1721,25.4494,40.7208,58.3043,1.1649,1.4011,21.6913,1.0379,1.0784,4.4189,1036.8212,777.7778,27.5831,0.1853,0.3718,103.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4692,41.6667,5.6597,60.4068,1,47.1014,0.529,Wildfire,SUPPRESSION,,,,,,
AZ3157711050520020429_RYAN,2002,14943.71834,6690.313669,0,1.3007,0.0194,0.0897,0.0075,0.175,2.375,0.2168,0.3002,62.0174,18.7493,21.0735,23.1846,1.0556,1.0513,11.7688,1.0247,1.0289,3.0373,1053.7921,924.0946,22.3607,0.1417,0.2308,103.8476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3888,26.9231,36.7131,35.34,1,38.8889,0.6111,Wildfire,SUPPRESSION,,,,,,
AZ3310610913920030705_MAVERICK,2003,717.6991543,717.4099926,0,1.9277,0.2687,0.9757,0.1075,2.3369,3,0.2754,0.4627,82.4621,21.4153,28.2538,39.6857,1.119,1.2333,17.2852,1.0325,1.0576,3.625,1042.9895,869.6691,22.4957,0.1647,0.2917,99.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4178,32.5,14.4192,48.4361,1,41.9355,0.5806,Wildfire,SUPPRESSION,,,,,,
